elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
131.004332, 1.000677, 44054, 3, 18.7, 7, 49, 79, 2232, 25292, 0
132.00492, 1.000588, 36163, 3, 19.0, 7, 56, 90, 2295, 18722, 0
133.002459, 0.997539, 42445, 0, 15.5, 7, 45, 81, 2681, 6984, 0
134.00364, 1.001181, 50182, 0, 11.3, 6, 28, 65, 2143, 5339, 0
135.004153, 1.000513, 42010, 0, 16.2, 7, 48, 79, 2079, 9292, 0
136.002458, 0.998305, 52765, 0, 13.4, 7, 32, 67, 2026, 7323, 0
137.004393, 1.001935, 44294, 3, 16.2, 7, 43, 77, 2348, 25927, 0
138.002708, 0.998315, 40167, 0, 18.2, 7, 57, 94, 2072, 5177, 0
139.00388, 1.001172, 47101, 3, 13.8, 7, 39, 75, 2221, 5459, 0
140.002119, 0.998239, 42102, 3, 14.5, 7, 35, 86, 2322, 8478, 0
141.003554, 1.001435, 52472, 3, 12.2, 6, 33, 73, 2326, 8754, 0
142.003415, 0.999861, 49567, 3, 13.6, 7, 32, 69, 2160, 2828, 0
143.005018, 1.001603, 48173, 3, 12.2, 6, 26, 61, 2192, 4820, 0
144.003945, 0.998927, 50144, 3, 14.6, 7, 33, 72, 2209, 10163, 0
145.004564, 1.000619, 35368, 3, 18.6, 7, 54, 85, 2410, 3888, 0
146.006902, 1.002338, 34272, 3, 30.3, 13, 79, 116, 2809, 26082, 0
147.001739, 0.994837, 36430, 3, 19.7, 8, 62, 98, 2807, 7800, 0
148.00511, 1.003371, 33375, 0, 29.5, 12, 77, 110, 2693, 7931, 0
149.00634, 1.00123, 34578, 0, 22.9, 8, 67, 103, 2756, 7556, 0
150.003618, 0.997278, 41991, 3, 21.2, 8, 63, 95, 2678, 8471, 0
151.004214, 1.000596, 42869, 0, 24.6, 7, 50, 83, 2489, 350976, 0
152.003561, 0.999347, 44852, 3, 15.0, 7, 44, 78, 2367, 15836, 0
153.002397, 0.998836, 53454, 0, 24.2, 7, 47, 80, 2429, 369343, 0
154.003231, 1.000834, 41434, 3, 17.0, 7, 49, 78, 1739, 3103, 0
155.00488, 1.001649, 41027, 3, 19.1, 7, 59, 92, 2419, 4692, 0
156.003307, 0.998427, 33092, 3, 24.8, 9, 72, 109, 2645, 4981, 0
157.007115, 1.003808, 33779, 3, 36.4, 9, 74, 108, 3152, 308289, 0
158.021036, 1.013921, 45119, 3, 19.1, 8, 52, 95, 2621, 9898, 0
159.004726, 0.98369, 47142, 0, 17.8, 7, 40, 91, 2455, 9898, 0
160.005256, 1.00053, 45238, 3, 15.4, 7, 36, 73, 2369, 22560, 0
161.003737, 0.998481, 33410, 2, 23.2, 7, 69, 121, 2497, 7062, 0
162.004777, 1.00104, 37726, 0, 23.0, 8, 67, 101, 2391, 7062, 0
163.007604, 1.002827, 34784, 3, 22.2, 8, 64, 100, 3008, 20420, 0
164.005511, 0.997907, 37414, 3, 19.8, 8, 64, 127, 600, 3986, 0
165.003017, 0.997506, 36504, 3, 27.8, 12, 74, 105, 2850, 9188, 0
166.005331, 1.002314, 47309, 0, 17.8, 7, 56, 89, 2211, 6137, 0
167.004018, 0.998687, 36811, 3, 21.8, 8, 64, 95, 2530, 7123, 0
168.003887, 0.999869, 36429, 0, 25.9, 8, 71, 109, 2914, 22259, 0
169.003156, 0.999269, 40822, 3, 24.6, 9, 67, 103, 2595, 7234, 0
170.0069, 1.003744, 31447, 3, 25.2, 8, 71, 103, 2926, 10178, 0
171.005071, 0.998171, 39398, 3, 21.7, 8, 65, 99, 2712, 4806, 0
172.005821, 1.00075, 38833, 3, 22.9, 8, 65, 100, 2900, 18172, 0
173.00474, 0.998919, 41337, 3, 20.1, 7, 59, 88, 2698, 3802, 0
174.005346, 1.000606, 36279, 0, 23.7, 8, 66, 98, 2562, 8478, 0
175.004862, 0.999516, 35411, 3, 24.6, 8, 76, 114, 2550, 5329, 0
176.002911, 0.998049, 40148, 3, 21.9, 8, 65, 99, 2700, 21584, 0
177.003622, 1.000711, 45936, 3, 15.9, 7, 43, 80, 2272, 21584, 0
178.00447, 1.000848, 43781, 3, 27.3, 7, 56, 100, 2559, 369911, 0
179.003738, 0.999268, 37579, 3, 23.4, 8, 68, 100, 2406, 10055, 0
180.004825, 1.001087, 37966, 3, 18.7, 8, 58, 88, 238, 4340, 0
181.006886, 1.002061, 41474, 3, 21.9, 8, 61, 91, 2648, 9487, 0
181.699921, 0.693035, 18770, 3, 19.5, 7, 56, 88, 2564, 9487, 0
