elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
170.420133, 1.073791, 47761, 1, 11.0, 7, 13, 21, 41, 13157, 0
171.232901, 0.812768, 50730, 3, 11.3, 7, 13, 20, 1765, 31344, 0
172.202901, 0.97, 52589, 0, 12.6, 7, 13, 22, 1954, 31344, 0
173.178248, 0.975347, 50178, 3, 12.4, 7, 14, 23, 1949, 30180, 0
174.128185, 0.949937, 31811, 0, 12.0, 8, 14, 23, 2009, 5951, 0
175.141202, 1.013017, 56121, 0, 12.5, 7, 14, 23, 1974, 28294, 0
176.184699, 1.043497, 35650, 0, 12.2, 7, 14, 22, 1933, 28294, 0
177.296182, 1.111483, 59266, 0, 12.0, 7, 13, 21, 2059, 21952, 0
178.118467, 0.822285, 34911, 0, 12.0, 7, 13, 22, 1937, 14460, 0
179.063537, 0.94507, 44995, 0, 12.4, 7, 13, 21, 2115, 27647, 0
180.007123, 0.943586, 44192, 0, 11.6, 7, 13, 20, 2086, 27647, 0
181.005952, 0.998829, 38385, 0, 11.3, 7, 13, 19, 1917, 19184, 0
181.774402, 0.76845, 17237, 0, 11.7, 7, 14, 21, 2222, 19184, 0
