elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
110.011656, 0.997654, 59943, 0, 25.7, 11, 13, 25, 2442, 439845, 0
111.02267, 1.011014, 54962, 0, 24.9, 10, 13, 24, 2131, 439845, 0
112.049189, 1.026519, 66654, 2, 15.1, 10, 12, 24, 1998, 10635, 0
113.273469, 1.22428, 56862, 0, 16.5, 10, 15, 24, 2141, 10140, 0
114.360538, 1.087069, 58566, 6, 25.0, 11, 16, 25, 2094, 657118, 0
115.523156, 1.162618, 52915, 0, 24.6, 10, 16, 24, 2139, 657118, 0
116.639735, 1.116579, 31575, 5, 15.3, 10, 15, 24, 2148, 9664, 0
117.292191, 0.652456, 40695, 0, 15.2, 10, 15, 23, 2487, 9644, 0
118.09959, 0.807399, 57032, 0, 15.7, 10, 16, 24, 2180, 26183, 0
119.15913, 1.05954, 47210, 0, 17.3, 11, 16, 25, 2141, 25147, 0
120.088976, 0.929846, 43447, 0, 16.8, 10, 15, 24, 2243, 25147, 0
121.015006, 0.92603, 40426, 0, 16.1, 10, 13, 24, 2290, 19957, 0
122.01065, 0.995644, 38913, 0, 17.4, 10, 14, 25, 2595, 19957, 0
123.012168, 1.001518, 46237, 0, 18.5, 11, 15, 26, 2792, 18137, 0
124.012232, 1.000064, 62715, 0, 16.6, 11, 17, 25, 2225, 18137, 0
125.10807, 1.095838, 67027, 0, 21.8, 11, 17, 25, 2122, 606218, 0
126.354528, 1.246458, 60395, 0, 15.4, 10, 16, 24, 2054, 12428, 0
127.506314, 1.151786, 57652, 6, 16.3, 11, 16, 25, 2100, 12896, 0
128.61188, 1.105566, 57729, 0, 15.8, 11, 17, 25, 2100, 12921, 0
129.841383, 1.229503, 32330, 6, 16.7, 11, 17, 25, 2227, 28961, 0
130.618753, 0.77737, 51468, 5, 17.0, 11, 16, 25, 2409, 28961, 0
131.693241, 1.074488, 37209, 5, 16.8, 11, 18, 29, 2236, 11794, 0
132.501657, 0.808416, 54220, 0, 31.6, 11, 18, 31, 2209, 612649, 0
133.620202, 1.118545, 48086, 0, 26.6, 11, 18, 31, 2541, 612649, 0
134.78967, 1.169468, 36628, 0, 18.7, 11, 18, 31, 2760, 14615, 0
135.568567, 0.778897, 45501, 0, 17.9, 11, 18, 28, 2460, 14615, 0
136.552153, 0.983586, 46647, 0, 16.3, 11, 17, 28, 2229, 24733, 0
137.46303, 0.910877, 63758, 0, 15.8, 11, 17, 24, 2037, 24733, 0
138.623662, 1.160632, 66438, 0, 23.4, 10, 16, 24, 2053, 683232, 0
139.919739, 1.296077, 56596, 0, 23.4, 10, 16, 24, 2102, 683232, 0
140.916505, 0.996766, 63869, 5, 15.9, 10, 16, 24, 1969, 25816, 0
142.084647, 1.168142, 73272, 5, 20.6, 10, 17, 24, 1983, 520056, 0
143.431613, 1.346966, 61548, 0, 16.6, 11, 17, 25, 2074, 29680, 0
144.630569, 1.198956, 28388, 5, 23.9, 11, 16, 24, 2120, 500840, 0
145.262922, 0.632353, 48472, 1, 20.1, 9, 14, 22, 2433, 306748, 0
146.192225, 0.929303, 40898, 6, 25.4, 11, 16, 25, 2176, 482214, 0
147.080879, 0.888654, 36087, 0, 26.9, 11, 15, 25, 2315, 482214, 0
148.01143, 0.930551, 46774, 0, 27.2, 11, 13, 24, 2308, 482214, 0
149.007907, 0.996477, 63670, 4, 15.7, 10, 16, 24, 2086, 21557, 0
150.067812, 1.059905, 40323, 4, 15.2, 10, 16, 24, 2051, 21557, 0
151.008798, 0.940986, 31243, 0, 14.0, 10, 15, 24, 2449, 11623, 0
152.007687, 0.998889, 68601, 0, 14.6, 10, 15, 25, 2508, 10271, 0
153.009803, 1.002116, 66088, 0, 16.2, 11, 18, 26, 2062, 15763, 0
154.216891, 1.207088, 50377, 6, 27.9, 11, 17, 25, 2088, 691433, 0
155.11334, 0.896449, 51437, 6, 15.4, 10, 17, 24, 1991, 12646, 0
156.040085, 0.926745, 70952, 0, 15.4, 10, 17, 24, 1988, 12646, 0
157.318213, 1.278128, 45276, 6, 16.1, 11, 17, 25, 2048, 12946, 0
158.217104, 0.898891, 44377, 0, 16.9, 10, 16, 25, 2612, 18812, 0
159.096714, 0.87961, 58380, 0, 16.4, 11, 16, 25, 2170, 18812, 0
160.217329, 1.120615, 48871, 0, 16.6, 11, 16, 25, 2171, 3645, 0
161.162794, 0.945465, 47200, 5, 25.6, 11, 17, 26, 2166, 501714, 0
162.078115, 0.915321, 67488, 0, 21.0, 11, 17, 26, 2118, 501714, 0
163.33011, 1.251995, 29068, 5, 16.9, 10, 16, 24, 2308, 20318, 0
164.115787, 0.785677, 50370, 5, 16.8, 10, 16, 24, 2366, 20318, 0
165.085784, 0.969997, 53754, 5, 16.5, 10, 16, 23, 2170, 27183, 0
166.050147, 0.964363, 66690, 0, 15.6, 10, 17, 24, 1999, 27183, 0
167.279916, 1.229769, 54796, 1, 17.8, 11, 17, 26, 2138, 30356, 0
168.297833, 1.017917, 56677, 1, 25.2, 11, 17, 25, 3678, 548656, 0
169.346342, 1.048509, 59591, 0, 23.5, 11, 17, 25, 3339, 548656, 0
170.420133, 1.073791, 39806, 5, 16.2, 10, 16, 24, 2295, 13043, 0
171.232901, 0.812768, 53994, 5, 16.9, 10, 17, 25, 2058, 31590, 0
172.202901, 0.97, 50909, 5, 16.4, 11, 17, 25, 2114, 13176, 0
173.178248, 0.975347, 44259, 0, 16.4, 11, 17, 25, 2054, 30355, 0
174.128185, 0.949937, 48746, 0, 17.1, 11, 17, 25, 2250, 30355, 0
175.141202, 1.013017, 45322, 0, 22.7, 11, 17, 25, 2279, 457600, 0
176.184699, 1.043497, 50603, 0, 22.9, 10, 16, 25, 2619, 457600, 0
177.296182, 1.111483, 43414, 0, 15.5, 11, 16, 24, 2068, 8448, 0
178.118467, 0.822285, 42555, 0, 15.1, 10, 15, 24, 2117, 8448, 0
179.063537, 0.94507, 31030, 1, 15.3, 10, 16, 24, 2347, 7928, 0
180.007123, 0.943586, 52329, 1, 16.7, 10, 16, 25, 2546, 8423, 0
181.005952, 0.998829, 32987, 6, 17.1, 10, 17, 25, 2718, 8423, 0
181.774402, 0.76845, 590, 5, 18.2, 10, 17, 26, 2690, 9181, 0
