elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
143.104297, 1.285461, 161000, 0, 5.3, 3, 5, 7, 816, 13870, 0
144.840175, 1.735878, 204638, 0, 5.7, 3, 6, 7, 876, 36893, 0
146.334548, 1.494373, 155954, 0, 4.9, 3, 5, 6, 747, 13824, 0
147.675809, 1.341261, 166085, 0, 5.8, 3, 6, 7, 923, 36177, 0
148.853817, 1.178008, 149916, 0, 5.7, 3, 5, 6, 793, 36177, 0
150.114248, 1.260431, 166170, 0, 5.5, 3, 5, 7, 742, 32003, 0
151.687528, 1.57328, 153186, 0, 5.1, 3, 5, 6, 569, 13555, 0
153.101341, 1.413813, 173569, 0, 5.2, 3, 5, 7, 782, 2678, 0
154.440895, 1.339554, 134569, 0, 5.4, 3, 6, 7, 918, 15960, 0
155.805237, 1.364342, 180927, 0, 5.0, 3, 6, 7, 786, 4391, 0
157.116078, 1.310841, 175785, 0, 5.4, 3, 6, 7, 868, 14144, 0
158.669823, 1.553745, 164557, 1, 5.0, 3, 6, 7, 752, 8254, 0
159.863391, 1.193568, 147292, 0, 5.1, 3, 6, 7, 842, 9590, 0
161.087487, 1.224096, 190513, 1, 5.2, 3, 5, 7, 749, 36367, 0
162.923786, 1.836299, 205113, 0, 5.5, 3, 6, 7, 759, 35999, 0
164.380135, 1.456349, 148872, 0, 5.0, 3, 5, 6, 651, 2241, 0
165.649281, 1.269146, 157963, 0, 5.1, 3, 6, 7, 20, 13697, 0
166.818848, 1.169567, 152003, 0, 5.5, 3, 6, 7, 25, 35579, 0
168.090325, 1.271477, 192773, 0, 5.0, 3, 6, 7, 20, 35579, 0
169.935317, 1.844992, 213039, 0, 5.4, 3, 6, 7, 729, 35359, 0
171.481808, 1.546491, 151269, 0, 5.3, 3, 6, 7, 625, 24808, 0
173.003902, 1.522094, 197253, 0, 5.3, 3, 6, 7, 24, 13881, 0
174.352189, 1.348287, 140491, 0, 5.3, 3, 6, 7, 614, 19252, 0
175.6033, 1.251111, 140732, 0, 5.7, 3, 6, 7, 862, 30568, 0
176.833791, 1.230491, 184526, 1, 8.5, 3, 5, 6, 641, 572589, 0
178.367746, 1.533955, 157731, 0, 10.4, 3, 6, 7, 778, 709522, 0
179.792636, 1.42489, 191691, 0, 9.4, 3, 6, 7, 671, 709522, 0
181.138413, 1.345777, 122893, 0, 5.1, 3, 6, 7, 32, 14507, 0
182.235095, 1.096682, 0, 0, 5.0, 3, 6, 7, 26, 2688, 0
