elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
136.53411, 1.493998, 163043, 0, 7.5, 5, 6, 10, 917, 32520, 0
138.101063, 1.566953, 113733, 0, 13.1, 5, 7, 9, 1186, 489743, 0
139.240685, 1.139622, 148045, 0, 8.2, 5, 7, 13, 1041, 24620, 0
140.53218, 1.291495, 160010, 0, 7.2, 5, 7, 11, 937, 10819, 0
141.818836, 1.286656, 156979, 0, 7.2, 5, 7, 10, 890, 5715, 0
143.104297, 1.285461, 197616, 0, 10.1, 5, 7, 12, 1035, 425856, 0
144.840175, 1.735878, 189333, 0, 7.4, 5, 7, 10, 864, 44334, 0
146.334548, 1.494373, 152739, 0, 7.4, 5, 7, 11, 953, 13098, 0
147.675809, 1.341261, 137298, 0, 8.4, 5, 7, 9, 1362, 53480, 0
148.853817, 1.178008, 152881, 0, 7.8, 5, 7, 9, 1586, 10537, 0
150.114248, 1.260431, 185874, 0, 7.9, 5, 7, 10, 1382, 21575, 0
151.687528, 1.57328, 168416, 0, 7.8, 5, 7, 10, 1380, 28628, 0
153.101341, 1.413813, 145510, 0, 8.3, 5, 7, 10, 1278, 28628, 0
154.440895, 1.339554, 172062, 0, 10.6, 5, 7, 11, 1014, 511928, 0
155.805237, 1.364342, 144897, 0, 11.7, 5, 6, 9, 1010, 665104, 0
157.116078, 1.310841, 191028, 0, 7.6, 5, 6, 11, 945, 35233, 0
158.669823, 1.553745, 138793, 0, 7.7, 5, 6, 12, 977, 27181, 0
159.863391, 1.193568, 153559, 0, 7.5, 5, 6, 10, 902, 23599, 0
161.087487, 1.224096, 229846, 0, 7.7, 5, 6, 9, 924, 32306, 0
162.923786, 1.836299, 185411, 0, 7.3, 5, 6, 9, 1371, 16055, 0
164.380135, 1.456349, 147609, 0, 7.2, 5, 6, 9, 1353, 33395, 0
165.649281, 1.269146, 139138, 0, 7.7, 5, 6, 12, 1172, 38229, 0
166.818848, 1.169567, 159742, 0, 6.7, 5, 6, 8, 713, 18528, 0
168.090325, 1.271477, 230852, 0, 7.5, 5, 6, 9, 1316, 28036, 0
169.935317, 1.844992, 192061, 0, 7.4, 5, 6, 8, 1218, 37489, 0
171.481808, 1.546491, 167314, 0, 9.8, 5, 6, 9, 1270, 552780, 0
173.003902, 1.522094, 169206, 0, 7.7, 5, 6, 10, 1391, 16638, 0
174.352189, 1.348287, 146667, 0, 7.3, 5, 6, 10, 1283, 11752, 0
175.6033, 1.251111, 146168, 0, 7.5, 5, 6, 10, 1257, 17926, 0
176.833791, 1.230491, 191599, 0, 7.4, 4, 6, 8, 1193, 34573, 0
178.367746, 1.533955, 164578, 0, 8.0, 5, 6, 10, 1059, 33259, 0
179.792636, 1.42489, 156393, 1, 7.8, 5, 6, 9, 1388, 23827, 0
181.138413, 1.345777, 58452, 0, 8.4, 5, 7, 11, 1574, 42455, 0
182.235095, 1.096682, 0, 2, 7.8, 5, 6, 10, 1433, 5617, 0
