elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
131.006672, 0.999404, 47707, 0, 10.9, 6, 15, 22, 2237, 4431, 0
132.029835, 1.023163, 43551, 0, 11.2, 7, 14, 22, 2274, 4820, 0
133.005745, 0.97591, 42596, 0, 12.2, 7, 14, 23, 2369, 11047, 0
134.003959, 0.998214, 51211, 0, 15.7, 7, 14, 23, 2307, 361690, 0
135.014542, 1.010583, 50644, 0, 14.6, 7, 14, 22, 2089, 361690, 0
136.069395, 1.054853, 48616, 2, 10.8, 7, 14, 22, 1805, 10811, 0
137.13655, 1.067155, 46033, 2, 11.3, 7, 15, 23, 2219, 11691, 0
138.119647, 0.983097, 46078, 3, 11.6, 7, 16, 23, 2305, 11691, 0
139.086137, 0.96649, 50273, 3, 16.9, 7, 15, 22, 2063, 541065, 0
140.176663, 1.090526, 39560, 0, 20.7, 7, 15, 22, 2201, 477994, 0
141.0229, 0.846237, 54522, 0, 16.5, 7, 13, 22, 2209, 477994, 0
142.151799, 1.128899, 44048, 0, 11.7, 7, 13, 23, 2333, 26760, 0
143.107058, 0.955259, 39392, 0, 12.9, 7, 14, 23, 2407, 10395, 0
144.096273, 0.989215, 42085, 0, 12.2, 7, 14, 23, 84, 13058, 0
145.149513, 1.05324, 42250, 0, 11.1, 7, 13, 23, 74, 8115, 0
146.013061, 0.863548, 35890, 0, 11.8, 7, 14, 24, 77, 12371, 0
147.005677, 0.992616, 46999, 0, 11.8, 7, 16, 24, 71, 12371, 0
148.002339, 0.996662, 51416, 0, 11.8, 7, 15, 22, 73, 21277, 0
149.005476, 1.003137, 50774, 0, 11.2, 6, 15, 22, 64, 21277, 0
150.002168, 0.996692, 46840, 2, 10.9, 6, 15, 22, 64, 10596, 0
151.003588, 1.00142, 51433, 2, 17.5, 7, 15, 22, 68, 507505, 0
152.006199, 1.002611, 45667, 0, 17.3, 7, 16, 23, 65, 507505, 0
153.002431, 0.996232, 42153, 0, 11.3, 7, 16, 23, 68, 12392, 0
154.004095, 1.001664, 50385, 0, 10.9, 7, 16, 22, 87, 8462, 0
155.002132, 0.998037, 48677, 0, 10.5, 6, 15, 22, 1676, 4371, 0
156.002258, 1.000126, 46340, 0, 11.1, 7, 15, 22, 2273, 3606, 0
157.004662, 1.002404, 48651, 0, 11.3, 7, 16, 22, 2293, 3606, 0
158.006639, 1.001977, 46612, 2, 12.3, 7, 16, 23, 2378, 25407, 0
159.004383, 0.997744, 47037, 2, 11.9, 7, 16, 23, 2337, 25407, 0
160.002946, 0.998563, 51542, 3, 17.0, 7, 15, 22, 2281, 516601, 0
161.022965, 1.020019, 50772, 0, 16.9, 7, 16, 22, 2205, 516601, 0
162.055758, 1.032793, 44542, 3, 11.4, 7, 16, 22, 2239, 11891, 0
163.043005, 0.987247, 45064, 0, 12.1, 7, 16, 23, 2357, 13404, 0
164.004839, 0.961834, 45133, 3, 11.8, 7, 16, 23, 2332, 11306, 0
165.004082, 0.999243, 49121, 0, 17.7, 7, 15, 22, 2325, 531410, 0
166.002924, 0.998842, 47098, 3, 24.2, 7, 15, 22, 2327, 559256, 0
167.001615, 0.998691, 50450, 0, 17.7, 7, 15, 22, 2316, 559256, 0
168.018313, 1.016698, 45902, 3, 11.2, 7, 15, 22, 2303, 6960, 0
169.001649, 0.983336, 48608, 0, 11.4, 7, 15, 22, 2284, 25015, 0
170.004022, 1.002373, 45989, 0, 11.1, 7, 15, 22, 2203, 25015, 0
171.004354, 1.000332, 46514, 0, 11.1, 7, 15, 22, 2184, 25261, 0
172.004127, 0.999773, 48343, 0, 10.9, 7, 15, 22, 1945, 25261, 0
173.005177, 1.00105, 48253, 3, 21.4, 6, 15, 22, 2181, 559088, 0
174.003488, 0.998311, 47588, 3, 22.0, 7, 15, 22, 2263, 559088, 0
175.004409, 1.000921, 42662, 0, 11.2, 7, 15, 22, 2340, 3368, 0
176.004734, 1.000325, 42905, 0, 11.7, 7, 13, 23, 2391, 13217, 0
177.004738, 1.000004, 40337, 0, 11.7, 7, 13, 23, 2378, 13217, 0
178.004813, 1.000075, 47305, 0, 11.1, 7, 14, 24, 1770, 4385, 0
179.004496, 0.999683, 49195, 0, 14.6, 7, 12, 22, 2066, 341151, 0
180.047057, 1.042561, 46392, 0, 14.6, 6, 12, 22, 2299, 341151, 0
181.068782, 1.021725, 46317, 0, 11.7, 7, 14, 22, 2290, 23090, 0
182.052784, 0.984002, 53392, 0, 15.9, 6, 13, 22, 2308, 390771, 0
183.169678, 1.116894, 52492, 3, 16.3, 6, 13, 22, 2401, 390771, 0
184.187183, 1.017505, 266, 3, 10.6, 7, 15, 22, 1530, 2689, 0
