elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
141.236574, 1.477066, 130405, 0, 5.0, 2, 4, 7, 971, 11159, 0
142.391267, 1.154693, 140963, 1, 5.4, 3, 4, 7, 982, 27384, 0
143.651998, 1.260731, 196083, 0, 5.3, 2, 4, 7, 972, 32696, 0
145.380942, 1.728944, 125122, 0, 5.1, 3, 4, 8, 999, 13653, 0
146.438974, 1.058032, 136603, 0, 5.4, 2, 4, 7, 1071, 20861, 0
147.613567, 1.174593, 149294, 0, 5.0, 3, 4, 7, 1188, 6312, 0
148.97562, 1.362053, 109921, 0, 5.2, 3, 4, 7, 1265, 12323, 0
149.913956, 0.938336, 177816, 0, 5.9, 3, 4, 7, 1109, 35734, 0
151.515287, 1.601331, 111876, 1, 5.0, 3, 4, 7, 893, 14798, 0
152.54955, 1.034263, 114177, 0, 5.3, 2, 4, 7, 959, 16627, 0
