elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
93.061398, 1.057776, 65174, 0, 46.6, 40, 71, 91, 1700, 17482, 0
94.096239, 1.034841, 55372, 13, 53.6, 46, 77, 98, 2873, 29759, 0
95.001928, 0.905689, 74094, 8, 48.4, 41, 73, 92, 2762, 29759, 0
96.003117, 1.001189, 106528, 11, 33.4, 26, 53, 71, 2244, 20304, 0
97.135458, 1.132341, 68113, 0, 36.4, 29, 58, 74, 2208, 4980, 0
98.045232, 0.909774, 91967, 13, 54.6, 44, 71, 93, 1648, 677631, 0
99.383876, 1.338644, 66239, 13, 55.4, 43, 74, 96, 1641, 677631, 0
100.258498, 0.874622, 69437, 6, 43.0, 37, 63, 83, 1541, 15018, 0
101.192772, 0.934274, 68638, 6, 48.9, 40, 67, 87, 1566, 361774, 0
102.134574, 0.941802, 62556, 5, 59.6, 46, 72, 95, 1600, 574451, 0
103.004826, 0.870252, 81874, 13, 57.4, 47, 79, 100, 1654, 574451, 0
104.197933, 1.193107, 60037, 3, 46.6, 39, 72, 94, 1626, 24575, 0
105.005059, 0.807126, 92692, 13, 37.9, 32, 56, 71, 1368, 8416, 0
106.004973, 0.999914, 81637, 6, 38.0, 31, 57, 75, 1446, 10269, 0
107.146914, 1.141941, 52252, 13, 44.4, 37, 70, 90, 1631, 2526, 0
108.004764, 0.85785, 83083, 6, 49.6, 44, 75, 97, 1586, 8473, 0
109.010462, 1.005698, 79291, 0, 48.6, 39, 64, 84, 1499, 474368, 0
110.093757, 1.083295, 81741, 0, 41.7, 35, 59, 79, 1588, 23861, 0
111.175963, 1.082206, 63594, 1, 50.1, 41, 70, 90, 1566, 398786, 0
112.14986, 0.973897, 58678, 1, 59.1, 49, 81, 105, 1706, 398786, 0
113.004442, 0.854582, 101497, 5, 45.0, 35, 65, 84, 1358, 428673, 0
114.093479, 1.089037, 114117, 1, 36.0, 30, 53, 69, 1240, 24444, 0
115.530055, 1.436576, 68121, 1, 47.3, 40, 72, 94, 1571, 31870, 0
116.642793, 1.112738, 62031, 12, 59.0, 47, 79, 105, 1843, 501135, 0
